Chambre;Emplacement;RawScan;Nb caisse;Nb bocaux;RawScan-Mani p;Strain;Line;Date;NbSem;AgeAMS;Type;Bocaux;Milieu;Rang;XorEorRori ;Rang/Rang+;Type+Rang;nom_varietes;Batch#;BatchLines;Qualité CHF;;;;0;;;1;< alt+e;;
3;3A51;851620250916E 8 85 ;;8;851620250916E 8;MDJU;3514;16/09/2025;0;< 1 sem.;E 8 ;8;E ;8;E;7+;E7+;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A51;861120250721EA6 59 ;;10;861120250721EA6;MDJU;3522;21/07/2025;8;1 mois 4 sem.;EA6 ;10;EA;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A51;851220250710EA4 34 ;;4;851220250710EA4;MDJU;3508;10/07/2025;10;2 mois 1 sem.;EA4 ;4;EA;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A51;861120250619E 3 68 ;1;;861120250619E 3;MDJU;3522;19/06/2025;13;2 mois 4 sem.;E 3 ;14;E ;3;E;3;E3;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A51;861120250620EA3 69 ;;10;861120250620EA3;MDJU;3522;20/06/2025;12;2 mois 4 sem.;EA3 ;10;EA;3;E;3;E3;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A51;861120250917E 9 72 ;1;;861120250917E 9;MDJU;3522;17/09/2025;0;< 1 sem.;E 9 ;14;E ;9;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A51;861120250917E 5 34 ;1;;861120250917E 5;MDJU;3522;17/09/2025;0;< 1 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250917E 4 86 ;1;3;861120250917E 4;MDJU;3522;17/09/2025;0;< 1 sem.;E 4 ;17;E ;4;E;4;E4;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250912E 7 73 ;1;;861120250912E 7;MDJU;3522;12/09/2025;0;< 1 sem.;E 7 ;14;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250912E 7 73 ;1;;861120250912E 7;MDJU;3522;12/09/2025;0;< 1 sem.;E 7 ;14;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250910E 7 72 ;2;;861120250910E 7;MDJU;3522;10/09/2025;1;1 sem.;E 7 ;28;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250716E 4 85 ;;12;861120250716E 4;MDJU;3522;16/07/2025;9;2 mois ;E 4 ;12;E ;4;E;4;E4;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A52;861120250616E 5 37 ;;12;861120250616E 5;MDJU;3522;16/06/2025;13;3 mois ;E 5 ;12;E ;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A42;851620250626E 7 21 ;;8;851620250626E 7;MDJU;3514;26/06/2025;12;2 mois 3 sem.;E 7 ;8;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A42;861120250630E 6 69 ;;1;861120250630E 6;MDJU;3522;30/06/2025;11;2 mois 2 sem.;E 6 ;1;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A42;861120250626E 5 21 ;;8;861120250626E 5;MDJU;3522;26/06/2025;12;2 mois 3 sem.;E 5 ;8;E ;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A42;861120250710E 8 34 ;1;;861120250710E 8;MDJU;3522;10/07/2025;10;2 mois 1 sem.;E 8 ;14;E ;8;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A42;840220250813E 5 69 ;1;;840220250813E 5;MDJU;3464;13/08/2025;5;1 mois ;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A42;841320250623E 6 59 ;1;;841320250623E 6;MDJU;3476;23/06/2025;12;2 mois 3 sem.;E 6 ;14;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A42;851620250703E 7 21 ;1;;851620250703E 7;MDJU;3514;03/07/2025;11;2 mois 2 sem.;E 7 ;14;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A42;851620250703E 4 21 ;1;;851620250703E 4;MDJU;3514;03/07/2025;11;2 mois 2 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A42;840220250611EA2 16 ;;6;840220250611EA2;MDJU;3464;11/06/2025;14;3 mois 1 sem.;EA2 ;6;EA;2;E;2;E2;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A42;840220250813E 5 85 ;1;1;840220250813E 5;MDJU;3464;13/08/2025;5;1 mois ;E 5 ;15;E ;5;E;5;E5;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A42;841320250626EA6 59 ;;5;841320250626EA6;MDJU;3476;26/06/2025;12;2 mois 3 sem.;EA6 ;5;EA;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A42;870520250917XS1220 ;1;;870520250917XS1;MDJU;2311;17/09/2025;0;< 1 sem.;XS12;14;XS;12;X;12;X12;MEDJOOL;MEDJOOL 110;2311;;;;;;;;;;;
3;3A41;564020250806E+1638 ;7;;564020250806E+1;MDJU;2306;06/08/2025;6;1 mois 1 sem.;E+16;98;E+;16;X;13+;X13+;MEDJOOL;MEDJOOL 109;2306;;;;;;;;;;;
3;3A31;851220250814E 3 16 ;;5;851220250814E 3;MDJU;3508;14/08/2025;5;1 mois ;E 3 ;5;E ;3;E;3;E3;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;840220250908E 4 37 ;;8;840220250908E 4;MDJU;3464;08/09/2025;1;1 sem.;E 4 ;8;E ;4;E;4;E4;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A31;840220250811XM2238 ;2;4;840220250811XM2;MDJU;3464;11/08/2025;5;1 mois 1 sem.;XM22;32;XM;22;X;13+;X13+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A31;840220250811XS2238 ;1;;840220250811XS2;MDJU;3464;11/08/2025;5;1 mois 1 sem.;XS22;14;XS;22;X;13+;X13+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A31;851220250708EA3 59 ;;12;851220250708EA3;MDJU;3508;08/07/2025;10;2 mois 1 sem.;EA3 ;12;EA;3;E;3;E3;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;861120250813EA5 16 ;;9;861120250813EA5;MDJU;3522;13/08/2025;5;1 mois ;EA5 ;9;EA;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A31;840220250911E 5 37 ;;10;840220250911E 5;MDJU;3464;11/09/2025;1;1 sem.;E 5 ;10;E ;5;E;5;E5;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A31;851620250813E 6 37 ;;6;851620250813E 6;MDJU;3514;13/08/2025;5;1 mois ;E 6 ;6;E ;6;E;6;E6;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;851620250724E 6 37 ;;12;851620250724E 6;MDJU;3514;24/07/2025;8;1 mois 3 sem.;E 6 ;12;E ;6;E;6;E6;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;840220250915MG1 72 ;;14;840220250915MG1;MDJU;3464;15/09/2025;0;< 1 sem.;MG1 ;14;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A31;861120250910MG1 72 ;;1;861120250910MG1;MDJU;3522;10/09/2025;1;1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A31;861120250911MG1 86 ;;2;861120250911MG1;MDJU;3522;11/09/2025;1;1 sem.;MG1 ;2;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A31;861120250917MG1 72 ;;4;861120250917MG1;MDJU;3522;17/09/2025;0;< 1 sem.;MG1 ;4;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A31;861120250917MG1 86 ;;1;861120250917MG1;MDJU;3522;17/09/2025;0;< 1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A31;851620250909MG1 72 ;;4;851620250909MG1;MDJU;3514;09/09/2025;1;1 sem.;MG1 ;4;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;851620250909MG1 86 ;;2;851620250909MG1;MDJU;3514;09/09/2025;1;1 sem.;MG1 ;2;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;851620250917MG1 86 ;;1;851620250917MG1;MDJU;3514;17/09/2025;0;< 1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;851620250912MG1 86 ;;1;851620250912MG1;MDJU;3514;12/09/2025;0;< 1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A31;841320250910MG1 72 ;;2;841320250910MG1;MDJU;3476;10/09/2025;1;1 sem.;MG1 ;2;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;843120250912MG1 72 ;;1;843120250912MG1;MDJU;3500;12/09/2025;0;< 1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;841320250917MG1 72 ;;1;841320250917MG1;MDJU;3476;17/09/2025;0;< 1 sem.;MG1 ;1;MG;1;BoxE;1;BoxE1;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;843120250814E 6 85 ;2;;843120250814E 6;MDJU;3500;14/08/2025;5;1 mois ;E 6 ;28;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;843120250813E 6 85 ;;10;843120250813E 6;MDJU;3500;13/08/2025;5;1 mois ;E 6 ;10;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;843120250813E 6 68 ;;3;843120250813E 6;MDJU;3500;13/08/2025;5;1 mois ;E 6 ;3;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3A32;840220250804EA7 16 ;;4;840220250804EA7;MDJU;3464;04/08/2025;6;1 mois 2 sem.;EA7 ;4;EA;7;E;7+;E7+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A32;861120250630E 4 69 ;;7;861120250630E 4;MDJU;3522;30/06/2025;11;2 mois 2 sem.;E 4 ;7;E ;4;E;4;E4;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A32;861120250630E 5 69 ;;3;861120250630E 5;MDJU;3522;30/06/2025;11;2 mois 2 sem.;E 5 ;3;E ;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3A22;851620250916E 4 72 ;;6;851620250916E 4;MDJU;3514;16/09/2025;0;< 1 sem.;E 4 ;6;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3A22;840220250626EA3 73 ;;10;840220250626EA3;MDJU;3464;26/06/2025;12;2 mois 3 sem.;EA3 ;10;EA;3;E;3;E3;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A22;840220250915E 8 85 ;;8;840220250915E 8;MDJU;3464;15/09/2025;0;< 1 sem.;E 8 ;8;E ;8;E;7+;E7+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3A21;809020250813E+214  ;;5;809020250813E+2;MDJU;3407;13/08/2025;5;1 mois ;E+21;5;E+;21;X;13+;X13+;MEDJOOL;MEDJOOL 102;3381-3410;;;;;;;;;;;
3;3A21;809020250813E+2179 ;15;3;809020250813E+2;MDJU;3407;13/08/2025;5;1 mois ;E+21;213;E+;21;X;13+;X13+;MEDJOOL;MEDJOOL 102;3381-3410;;;;;;;;;;;
3;3Z10;861120250917E 5 34 ;1;3;861120250917E 5;MDJU;3522;17/09/2025;0;< 1 sem.;E 5 ;17;E ;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;861120250917E 9 34 ;1;3;861120250917E 9;MDJU;3522;17/09/2025;0;< 1 sem.;E 9 ;17;E ;9;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;851620250917E 4 86 ;;1;851620250917E 4;MDJU;3514;17/09/2025;0;< 1 sem.;E 4 ;1;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250917E 4 85 ;1;;851620250917E 4;MDJU;3514;17/09/2025;0;< 1 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;843120250729E 7 37 ;;5;843120250729E 7;MDJU;3500;29/07/2025;7;1 mois 2 sem.;E 7 ;5;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;843120250729E 7 37 ;;2;843120250729E 7;MDJU;3500;29/07/2025;7;1 mois 2 sem.;E 7 ;2;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;841320250702E 7 59 ;;2;841320250702E 7;MDJU;3476;02/07/2025;11;2 mois 2 sem.;E 7 ;2;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;841320250623E 7 84 ;;1;841320250623E 7;MDJU;3476;23/06/2025;12;2 mois 3 sem.;E 7 ;1;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;840220250620E 7 72 ;;4;840220250620E 7;MDJU;3464;20/06/2025;12;2 mois 4 sem.;E 7 ;4;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
3;3Z10;851620250703E 5 68 ;1;;851620250703E 5;MDJU;3514;03/07/2025;11;2 mois 2 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 5 69 ;1;;851620250716E 5;MDJU;3514;16/07/2025;9;2 mois ;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250703E 5 68 ;1;;851620250703E 5;MDJU;3514;03/07/2025;11;2 mois 2 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250625E 5 69 ;1;;851620250625E 5;MDJU;3514;25/06/2025;12;2 mois 3 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 4 21 ;1;;851620250716E 4;MDJU;3514;16/07/2025;9;2 mois ;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;841320250623E 6 59 ;;4;841320250623E 6;MDJU;3476;23/06/2025;12;2 mois 3 sem.;E 6 ;4;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3Z10;851620250626E 5 69 ;1;;851620250626E 5;MDJU;3514;26/06/2025;12;2 mois 3 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 5 85 ;1;;851620250716E 5;MDJU;3514;16/07/2025;9;2 mois ;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 4 21 ;1;;851620250716E 4;MDJU;3514;16/07/2025;9;2 mois ;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 4 69 ;1;;851620250716E 4;MDJU;3514;16/07/2025;9;2 mois ;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;861120250702E 6 68 ;;11;861120250702E 6;MDJU;3522;02/07/2025;11;2 mois 2 sem.;E 6 ;11;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;861120250702E 6 68 ;;6;861120250702E 6;MDJU;3522;02/07/2025;11;2 mois 2 sem.;E 6 ;6;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3Z10;841320250715E 4 59 ;1;;841320250715E 4;MDJU;3476;15/07/2025;9;2 mois ;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3Z10;851620250723E 7 37 ;1;;851620250723E 7;MDJU;3514;23/07/2025;8;1 mois 3 sem.;E 7 ;14;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250702E 3 21 ;;6;851620250702E 3;MDJU;3514;02/07/2025;11;2 mois 2 sem.;E 3 ;6;E ;3;E;3;E3;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;861120250702E 7 68 ;;4;861120250702E 7;MDJU;3522;02/07/2025;11;2 mois 2 sem.;E 7 ;4;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;809020250804E 3 16 ;;5;809020250804E 3;MDJU;3407;04/08/2025;6;1 mois 2 sem.;E 3 ;5;E ;3;E;3;E3;MEDJOOL;MEDJOOL 102;3381-3410;;;;;;;;;;;
3;3Z10;843120250729E 7 37 ;;9;843120250729E 7;MDJU;3500;29/07/2025;7;1 mois 2 sem.;E 7 ;9;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;861120250702E 6 68 ;;4;861120250702E 6;MDJU;3522;02/07/2025;11;2 mois 2 sem.;E 6 ;4;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;861120250619E 4 68 ;1;;861120250619E 4;MDJU;3522;19/06/2025;13;2 mois 4 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;851620250702E 3 21 ;;7;851620250702E 3;MDJU;3514;02/07/2025;11;2 mois 2 sem.;E 3 ;7;E ;3;E;3;E3;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250724E 5 37 ;1;;851620250724E 5;MDJU;3514;24/07/2025;8;1 mois 3 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250716E 5 21 ;1;;851620250716E 5;MDJU;3514;16/07/2025;9;2 mois ;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;841320250623E 6 59 ;;2;841320250623E 6;MDJU;3476;23/06/2025;12;2 mois 3 sem.;E 6 ;2;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;843120250728E 7 37 ;;9;843120250728E 7;MDJU;3500;28/07/2025;7;1 mois 3 sem.;E 7 ;9;E ;7;E;7+;E7+;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;851520250917RG1859 ;3;;851520250917RG1;MDJU;3512;17/09/2025;0;< 1 sem.;RG18;42;RG;18;X;13+;X13+;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;851620250625E 5 68 ;1;;851620250625E 5;MDJU;3514;25/06/2025;12;2 mois 3 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
3;3Z10;861120250626E 6 68 ;1;;861120250626E 6;MDJU;3522;26/06/2025;12;2 mois 3 sem.;E 6 ;14;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;841320250623E 6 59 ;1;;841320250623E 6;MDJU;3476;23/06/2025;12;2 mois 3 sem.;E 6 ;14;E ;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
3;3Z10;861120250619E 4 68 ;1;;861120250619E 4;MDJU;3522;19/06/2025;13;2 mois 4 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;861120250626E 6 68 ;1;;861120250626E 6;MDJU;3522;26/06/2025;12;2 mois 3 sem.;E 6 ;14;E ;6;E;6;E6;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
3;3Z10;851620250625E 5 21 ;1;;851620250625E 5;MDJU;3514;25/06/2025;12;2 mois 3 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
4;4D52;685020250806E 1 69 ;3;;685020250806E 1;FAR F;129;06/08/2025;6;1 mois 1 sem.;E 1 ;42;E ;1;E;1;E1;FARD femelle;FARD 11;123-133;;;;;;;;;;;
4;4D52;685020250807E 1 69 ;5;;685020250807E 1;FAR F;129;07/08/2025;6;1 mois 1 sem.;E 1 ;70;E ;1;E;1;E1;FARD femelle;FARD 11;123-133;;;;;;;;;;;
4;4D52;825520250814E 1 36 ;1;;825520250814E 1;FAR F;257;14/08/2025;5;1 mois ;E 1 ;14;E ;1;E;1;E1;FARD femelle;FARD 20;253-262;;;;;;;;;;;
4;4D52;809020250807E 2 59 ;3;;809020250807E 2;MDJU;3407;07/08/2025;6;1 mois 1 sem.;E 2 ;42;E ;2;E;2;E2;MEDJOOL;MEDJOOL 102;3381-3410;;;;;;;;;;;
4;4D52;861120250801EA3 85 ;;4;861120250801EA3;MDJU;3522;01/08/2025;6;1 mois 2 sem.;EA3 ;4;EA;3;E;3;E3;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
4;4D51;564020250917E 2 16 ;;8;564020250917E 2;MDJU;2306;17/09/2025;0;< 1 sem.;E 2 ;8;E ;2;E;2;E2;MEDJOOL;MEDJOOL 109;2306;;;;;;;;;;;
4;4D51;564020250917E 3 16 ;;12;564020250917E 3;MDJU;2306;17/09/2025;0;< 1 sem.;E 3 ;12;E ;3;E;3;E3;MEDJOOL;MEDJOOL 109;2306;;;;;;;;;;;
4;4D51;564020250916E 3 59 ;6;;564020250916E 3;MDJU;2306;16/09/2025;0;< 1 sem.;E 3 ;84;E ;3;E;3;E3;MEDJOOL;MEDJOOL 109;2306;;;;;;;;;;;
4;4D51;830620250804E 3 37 ;2;4;830620250804E 3;MDJU;3445;04/08/2025;6;1 mois 2 sem.;E 3 ;32;E ;3;E;3;E3;MEDJOOL;MEDJOOL 104;3441-3460;;;;;;;;;;;
4;4D51;851220250715E 4 34 ;;6;851220250715E 4;MDJU;3508;15/07/2025;9;2 mois ;E 4 ;6;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
4;4D41;840220250724E 8 37 ;;9;840220250724E 8;MDJU;3464;24/07/2025;8;1 mois 3 sem.;E 8 ;9;E ;8;E;7+;E7+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D41;841320250723EA6 34 ;;6;841320250723EA6;MDJU;3476;23/07/2025;8;1 mois 3 sem.;EA6 ;6;EA;6;E;6;E6;MEDJOOL;MEDJOOL 106;3476-3500;;;;;;;;;;;
4;4D41;851220250730E 4 37 ;;14;851220250730E 4;MDJU;3508;30/07/2025;7;1 mois 2 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
4;4D41;851220250829E 4 84 ;1;;851220250829E 4;MDJU;3508;29/08/2025;2;2 sem.;E 4 ;14;E ;4;E;4;E4;MEDJOOL;MEDJOOL 107;3501-3520;;;;;;;;;;;
4;4D41;564020250903XS1588 ;;567;564020250903XS1;MDJU;2306;03/09/2025;2;2 sem.;XS15;567;XS;15;X;13+;X13+;MEDJOOL;MEDJOOL 109;2306;;;;;;;;;;;
4;4D42;840220250909E 4 85 ;6;7;840220250909E 4;MDJU;3464;09/09/2025;1;1 sem.;E 4 ;91;E ;4;E;4;E4;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D42;840220250909E 4 68 ;4;;840220250909E 4;MDJU;3464;09/09/2025;1;1 sem.;E 4 ;56;E ;4;E;4;E4;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D42;840220250910E 5 73 ;1;;840220250910E 5;MDJU;3464;10/09/2025;1;1 sem.;E 5 ;14;E ;5;E;5;E5;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D32;840220250717E 4 37 ;1;9;840220250717E 4;MDJU;3464;17/07/2025;9;2 mois ;E 4 ;23;E ;4;E;4;E4;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D32;840220250717E 8 37 ;;11;840220250717E 8;MDJU;3464;17/07/2025;9;2 mois ;E 8 ;11;E ;8;E;7+;E7+;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D32;840220250716E 6 37 ;1;;840220250716E 6;MDJU;3464;16/07/2025;9;2 mois ;E 6 ;14;E ;6;E;6;E6;MEDJOOL;MEDJOOL 105;3461-3475;;;;;;;;;;;
4;4D32;861120250707EA5 59 ;1;;861120250707EA5;MDJU;3522;07/07/2025;10;2 mois 1 sem.;EA5 ;14;EA;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
4;4D32;861120250708EA5 85 ;;9;861120250708EA5;MDJU;3522;08/07/2025;10;2 mois 1 sem.;EA5 ;9;EA;5;E;5;E5;MEDJOOL;MEDJOOL 108;3521-3530;;;;;;;;;;;
4;4D32;830620250707E 4 68 ;;6;830620250707E 4;MDJU;3445;07/07/2025;10;2 mois 1 sem.;E 4 ;6;E ;4;E;4;E4;MEDJOOL;MEDJOOL 104;3441-3460;;;;;;;;;;;
